FixReport ?梯”摨阮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
?交?,瘞?114撟?????,,,,,,,,,,,,,,,,,,,,,,,,,,,,
??,200#1???餌?hz,200#1?餃?V,200#1?餅?A,200#1??KW,200#1頧NM,200#1頧PM,100#2???餌?hz,100#2?餃?V,100#2?餅?A,100#2??KW,100#2頧NM,100#2頧PM,100#3???餌?hz,100#3?餃?V,100#3?餅?A,100#3??KW,100#3頧NM,100#3頧PM,100#4???餌?hz,200#5???餌?hz,蝮??祇???kw,蝮?蝝舐???kwh,蝮????,?楊瘞湔?瘞港?M,?瘞湔偌雿,?偌擃?摨西?ntu,?偌雿?摨西?ntu,?偌??瘞游?箸偌憯?KG/CM2,蝮賣???
2025/5/1 16:50,56.09999847,411.2666626,258.6958313,136.1246033,282.7337341,412,0,0,0,0,0,0,55,391.9299927,126.2797318,68.36606598,1077.504639,550,0,0,206.613327,6784445.5,0.921566665,2.118966579,6.278666973,51.94333267,44.34246826,0.189999998,146942.0217
2025/5/1 17:00,56.09999847,411.2449951,258.7267456,136.1611023,282.5999146,412,0,0,0,0,0,0,55,391.9283142,126.1694641,68.42593384,1077.568359,550,0,0,206.3066711,6784480,0.919730008,2.129566669,6.285033226,52.58333206,45.59865189,0.190333337,146861.2689
2025/5/1 17:10,56.09999847,411.2600098,258.8821411,136.2129669,282.9631958,412,0,0,0,0,0,0,55,391.9349976,126.0006027,68.46140289,1077.612671,550,0,0,206.2299957,6784514.5,0.920103312,2.138233423,6.284333229,52.0633316,44.55266571,0.189666659,147004.6157
2025/5/1 17:20,56.09999847,411.2353516,258.8145142,135.989563,281.8416443,412,0,0,0,0,0,0,55,391.9246521,126.1991653,68.37353516,1075.678955,550,0,0,206.9166718,6784549,0.918833315,2.148866653,6.284166813,52.07666779,45.12623215,0.190499991,146889.5445
2025/5/1 17:30,56.09999847,411.241333,258.8849182,136.1980743,282.5555115,412,0,0,0,0,0,0,55,391.9369812,126.243866,68.32039642,1076.115723,550,0,0,207.0366669,6784583.5,0.920430005,2.160200119,6.283833504,52.2266655,44.27666855,0.190499991,147000.5182
2025/5/1 17:40,56.09999847,411.2483215,259.0975647,136.2336731,282.4049072,412,0,0,0,0,0,0,55,391.9313354,126.0711975,68.35396576,1076.807617,550,0,0,206.5566711,6784618,0.920826674,2.172366858,6.281666756,52.68000031,46.01196671,0.189666659,147019.3533
2025/5/1 17:50,56.09999847,411.2503357,258.9190063,136.2871704,282.34552,412,0,0,0,0,0,0,55,391.9336548,126.0431976,68.36060333,1077.269287,550,0,0,206.5066681,6784652,0.920013309,2.179166794,6.283166885,52.66999817,45.24126816,0.190166667,147034.6864
2025/5/1 18:00,56.09999847,411.2683411,258.7651367,136.3794403,282.6630859,412,0,0,0,0,0,0,55,391.9249878,125.9400024,68.27416992,1076.411011,550,0,0,206.8300018,6784686.5,0.920756698,2.189666748,6.281300068,51.83000183,45.57913208,0.189666659,146835.9023
2025/5/1 18:10,56.09999847,411.2550049,258.6901245,136.3619385,282.6983948,412,0,0,0,0,0,0,55,391.9249878,125.9112015,68.25077057,1074.832031,550,0,0,206.9900055,6784721,0.921253324,2.195166826,6.279033661,52.48666763,45.0945015,0.190333337,146920.2784
2025/5/1 18:20,56.09999847,411.2383423,258.8545227,136.1723938,282.4224854,412,0,0,0,0,0,0,55,391.9429932,125.8504028,68.21316528,1076.017334,550,0,0,206.5333405,6784755.5,0.922486663,2.150533438,6.27850008,52.88999939,46.5962677,0.191966668,146954.674
2025/5/1 18:30,56.09999847,411.2346802,258.6997375,136.1486053,282.3587341,412,0,0,0,0,0,0,55,391.9353333,125.9710693,68.22779846,1076.77771,550,0,0,206.1699982,6784790,0.918540001,2.166400194,6.275700092,52.81000137,45.10190201,0.19403334,146936.8314
2025/5/1 18:40,56.09999847,411.2816467,258.7301941,136.312973,281.6333008,412,0,0,0,0,0,0,55,391.9283142,126.0583649,68.30233002,1076.422974,550,0,0,206.3533325,6784824.5,0.921109974,2.181900024,6.275966644,52.84666824,45.45083237,0.190666661,146952.3305
2025/5/1 18:50,56.09999847,411.2716675,258.5961914,136.1603394,281.7706299,412,0,0,0,0,0,0,55,391.9216614,126.1027985,68.32920074,1075.112061,550,0,0,207.2799988,6784859,0.920993328,2.188300133,6.266033173,53.49333191,44.70130157,0.192333326,146865.316
2025/5/1 19:00,56.09999847,411.2603455,258.7333374,136.3948669,282.4049988,412,0,0,0,0,0,0,55,391.9283142,125.9436035,68.18653107,1076.481323,550,0,0,206.4100037,6784893.5,0.920843363,2.196166754,6.263500214,57.00333405,44.87236786,0.194299996,146981.9772
2025/5/1 19:10,56.09999847,411.2533264,258.7015381,136.0892944,282.7164917,412,0,0,0,0,0,0,55,391.9516602,125.7730637,68.2202301,1073.959351,550,0,0,206.2866669,6784928,0.920676649,2.201466799,6.259533405,56.50333405,47.20259857,0.190699995,146896.2146
2025/5/1 19:20,56.09999847,411.2483215,258.7453308,136.249527,282.7918701,412,0,0,0,0,0,0,55,391.9349976,125.9926682,68.21646881,1072.206665,550,0,0,207.1333313,6784962.5,0.920740008,2.208366632,6.266466618,55.28333282,44.38866806,0.191499993,146933.7938
2025/5/1 19:30,56.09999847,411.2433472,258.8347168,136.1860046,282.4358215,412,0,0,0,0,0,0,55,391.9346619,126.0238647,68.25389862,1076.743286,550,0,0,206.3566742,6784997,0.91936332,2.210999966,6.26453352,55.05666733,45.55033493,0.192499995,147057.3711
2025/5/1 19:40,56.09999847,411.2430115,258.6077881,136.4627991,282.2417908,412,0,0,0,0,0,0,55,391.9386597,126.0014648,68.1784668,1074.182983,550,0,0,206.3166656,6785031,0.921076655,2.213900089,6.26546669,54.82333374,45.96216583,0.189999998,147061.8624
2025/5/1 19:50,56.09999847,411.2416687,258.6721191,136.1923676,282.440033,412,0,0,0,0,0,0,55,391.9283142,125.9530334,68.23566437,1074.27002,550,0,0,206.3533325,6785065.5,0.919969976,2.217900038,6.256200314,54.32333374,44.42710114,0.190499991,147008.051
2025/5/1 20:00,56.09999847,411.258667,258.6669922,136.3791962,282.5666809,412,0,0,0,0,0,0,55,391.9416504,125.9260025,68.23716736,1073.926025,550,0,0,206.0099945,6785100,0.919843316,2.221666813,6.262800217,54.88666534,45.83993149,0.189833328,146939.8568
2025/5/1 20:10,56.09999847,411.2579956,258.774292,136.2047729,282.7188721,412,0,0,0,0,0,0,55,391.9450073,125.8339691,68.18479919,1074.536011,550,0,0,207.0299988,6785134.5,0.921883345,2.222633362,6.263700008,54.90000153,44.56100082,0.189999998,147014.6821
2025/5/1 20:20,56.09999847,411.2399902,258.6505737,136.1834869,282.1166382,412,0,0,0,0,0,0,55,391.9264832,125.9450989,68.28086853,1076.067993,550,0,0,206.5066681,6785169,0.920360029,2.234100103,6.257999897,53.90333176,46.05666733,0.190499991,146885.8492
2025/5/1 20:30,56.09999847,411.2600098,258.9299316,136.1712036,282.5328674,412,0,0,0,0,0,0,55,391.9463196,125.8974686,68.19933319,1073.13269,550,0,0,206.9266663,6785203.5,0.920599997,2.242466688,6.264333248,54.17333221,45.67093277,0.190333337,146832.1667
2025/5/1 20:40,56.09999847,411.2683411,258.7843323,136.2284698,282.1882019,412,0,0,0,0,0,0,55,391.9320068,125.8986359,68.20850372,1074.470703,550,0,0,206.1766663,6785238,0.920000017,2.246999979,6.265633583,54.87333298,45.11176682,0.191,146936.4275
2025/5/1 20:50,56.09999847,411.2516785,258.9641724,136.3000031,282.5789795,412,0,0,0,0,0,0,55,391.9266663,125.9409332,68.27812958,1075.307983,550,0,0,206.4400024,6785272.5,0.919123352,2.250566721,6.258699894,54.82666779,44.03256607,0.190499991,146882.7958
2025/5/1 21:00,56.09999847,411.2436829,258.7899475,136.1730042,282.9440002,412,0,0,0,0,0,0,55,391.9163208,125.9146652,68.09629822,1073.45166,550,0,0,206.8399963,6785307,0.920406699,2.25726676,6.269499779,54.7733345,47.33293152,0.190499991,146797.6484
2025/5/1 21:10,56.09999847,411.2579956,258.7029114,136.1020966,282.4150391,412,0,0,0,0,0,0,55,391.9416504,125.8603973,68.139534,1073.323975,550,0,0,206.1033325,6785341.5,0.918656647,2.264633417,6.268966675,54.63000107,45.21573257,0.189999998,146803.2257
2025/5/1 21:20,56.09999847,411.2366638,258.9804993,136.1271973,282.313446,412,0,0,0,0,0,0,55,391.9336548,125.8366699,68.17620087,1072.60437,550,0,0,205.9700012,6785375.5,0.920180023,2.27060008,6.269666672,55.4766655,45.11650085,0.190333337,146856.7287
2025/5/1 21:30,56.09999847,411.2416687,258.7347107,136.2508698,282.5361023,412,0,0,0,0,0,0,55,391.9266663,125.9690704,68.23553467,1073.635376,550,0,0,205.863327,6785410,0.92118001,2.271566629,6.269499779,56.28333282,46.20610046,0.189833328,146856.5853
2025/5/1 21:40,56.09999847,411.2566528,258.6319885,136.338562,283.1785583,412,0,0,0,0,0,0,55,391.9266663,125.9053345,68.1600647,1074.131958,550,0,0,206.343338,6785444.5,0.921029985,2.277566671,6.272166729,55.62666702,44.82923508,0.189833328,146929.7289
2025/5/1 21:50,56.09999847,411.2516785,258.9875793,136.1997986,282.5205078,412,0,0,0,0,0,0,55,391.9249878,125.8450317,68.19529724,1073.525391,550,0,0,206.3249969,6785479,0.919181645,2.285666704,6.265166759,55.38000107,47.21056747,0.189999998,146955.275
2025/5/1 22:00,56.09999847,411.2683411,259.0109558,136.5210266,282.7789612,412,0,0,0,0,0,0,55,391.9413147,125.8713303,68.14503479,1073.474365,550,0,0,206.2166595,6785513,0.924113333,2.286099911,6.269666672,56.19333267,45.60613251,0.188833326,146847.6842
2025/5/1 22:10,56.09999847,411.2753296,258.8988037,136.4299927,282.4421082,412,0,0,0,0,0,0,55,391.9353333,125.8933334,68.09483337,1073.507324,550,0,0,238.6100006,6785550.5,0.924136639,2.243900061,6.271166801,55.33333206,46.96786499,0.188999996,147003.2713
2025/5/1 22:20,56.09999847,411.2633362,259.0352783,136.2928314,282.6619263,412,0,0,0,0,0,0,55,391.9346619,126.018631,68.29453278,1073.945313,550,0,0,206.4266663,6785587.5,0.921246648,2.221633434,6.271333218,56.06666565,45.49676514,0.189833328,147124.8368
2025/5/1 22:30,56.09999847,411.241333,258.9956665,136.3036346,282.2090759,412,0,0,0,0,0,0,55,391.938324,125.7903976,68.23809814,1074.393066,550,0,0,206.3899994,6785622,0.921133339,2.185633421,6.264166832,54.88666534,48.45993423,0.189699993,147170.7559
2025/5/1 22:40,56.09999847,411.2866516,258.8422241,136.5363007,282.2672424,412,0,0,0,0,0,0,55,391.9386597,125.9905319,68.25343323,1076.302368,550,0,0,206.3833313,6785656.5,0.92081666,2.208633423,6.271299839,55.26333237,45.89533234,0.188799992,147208.6691
2025/5/1 22:50,56.09999847,411.2336731,258.8041382,136.1977386,281.9729004,412,0,0,0,0,0,0,55,391.9346619,125.9214325,68.27963257,1073.09668,550,0,0,206.6199951,6785691,0.920746684,2.232500076,6.27120018,54.31999969,45.3730011,0.189333335,147134.0881
2025/5/1 23:00,56.09999847,411.2649841,259.1271057,136.2630005,282.6668701,412,0,0,0,0,0,0,55,391.9419861,125.9220963,68.20597076,1074.359619,550,0,0,206.7200012,6785725,0.920059979,2.24180007,6.264666557,53.4066658,45.56703186,0.189500004,147003.6829
2025/5/1 23:10,56.09999847,411.2516785,259.0819092,136.1230621,282.3353882,412,0,0,0,0,0,0,55,391.9316711,126.0130692,68.25740051,1075.313965,550,0,0,206.5133362,6785759.5,0.920233309,2.251933336,6.274466515,53.8433342,44.57099915,0.188999996,147093.9633
2025/5/1 23:20,56.09999847,411.2550049,258.9236755,136.2019348,282.4248657,412,0,0,0,0,0,0,55,391.9329834,126.0773315,68.23806763,1074.531982,550,0,0,206.1600037,6785794,0.919143319,2.258466721,6.276833534,53.90999985,46.84116745,0.188166663,147078.5074
2025/5/1 23:30,56.09999847,411.2183533,258.7385559,136.0140991,281.9694214,412,0,0,0,0,0,0,55,391.9333191,126.1072693,68.30093384,1076.285278,550,0,0,206.1833344,6785828.5,0.918056667,2.269333363,6.284800053,53.09000015,44.83653259,0.189166665,147282.7389
2025/5/1 23:40,56.09999847,411.2548218,258.9115601,136.3093109,282.3902283,412,0,0,0,0,0,0,55,391.9248352,126.1472626,68.29218292,1074.59314,550,0,0,206.3699951,6785863,0.920063317,2.280133247,6.285833359,52.92666626,44.77773285,0.186533332,147120.0232
2025/5/1 23:50,56.09999847,411.2533264,258.8719177,136.2816925,282.4966431,412,0,0,0,0,0,0,55,391.9369812,126.1420975,68.27893066,1076.992676,550,0,0,206.6433258,6785897.5,0.919603348,2.29066658,6.288666725,52.93333435,45.17560196,0.184966668,147153.87
2025/5/2 00:00,56.09999847,411.2463379,258.8644104,136.1251373,282.3899536,412,0,0,0,0,0,0,55,391.9349976,126.0624008,68.29953003,1074.584961,550,0,0,206.7033386,6785931.5,0.920296669,2.297800064,6.289000034,52.51666641,45.35660172,0.185699999,147123.8926
2025/5/2 00:10,56.09999847,411.2466736,258.9508362,136.1266022,282.3106995,412,0,0,0,0,0,0,55,391.9333191,126.0957336,68.23339844,1075.074707,550,0,0,206.3833313,6785966,0.919279993,2.305166721,6.289333344,53,45.81726837,0.186299995,147166.1749
2025/5/2 00:20,56.09999847,411.2453308,259.1483459,136.2251587,282.6227112,412,0,0,0,0,0,0,55,391.9253235,126.0208969,68.23166656,1075.612671,550,0,0,205.9400024,6786000.5,0.919433355,2.310666561,6.285200119,50.25999832,47.59700012,0.185666665,147247.6487
2025/5/2 00:30,56.09999847,411.2283325,259.0621033,136.0495453,281.960083,412,0,0,0,0,0,0,55,391.9364929,126.2808685,68.19621277,1076.179321,550,0,0,206.5399933,6786035,0.919239998,2.323766708,6.284699917,57.75,46.27529907,0.187166661,147249.6868
2025/5/2 00:40,56.09999847,411.2446594,259.0552368,136.0571289,282.3934326,412,0,0,0,0,0,0,55,391.9316711,126.2447968,68.36703491,1076.674316,550,0,0,210.636673,6786069.5,0.919130027,2.361466646,6.279966831,57.48333359,45.98773193,0.185666665,147148.395
2025/5/2 00:50,56.09999847,411.25,258.9606018,136.2671967,282.6716309,412,0,0,0,0,0,0,55,391.9363403,126.1081314,68.2653656,1076.073364,550,0,0,231.0833282,6786107.5,0.924283326,2.33130002,6.277666569,57.07666779,47.23656464,0.185866669,147204.6382
2025/5/2 01:00,56.09999847,411.2453308,258.7608948,136.2963409,282.7025146,412,0,0,0,0,0,0,55,391.9400024,126.0653305,68.28303528,1074.985718,550,0,0,206.3566742,6786143,0.922393322,2.277199984,6.273666859,56.35666656,45.09843445,0.185833335,147175.2858
2025/5/2 01:10,56.09999847,411.25,258.7536011,136.1898041,282.2347412,412,0,0,0,0,0,0,55,391.9303284,126.1333313,68.32089996,1076.977295,550,0,0,206.3000031,6786177.5,0.922063351,2.290933371,6.27120018,55.89333344,45.48023224,0.183633342,147156.8338
2025/5/2 01:20,56.09999847,411.2433472,259.0996094,136.0624695,282.1075134,412,0,0,0,0,0,0,55,391.9283142,126.030632,68.30020142,1076.116333,550,0,0,206.3899994,6786212,0.919650018,2.335700035,6.273466587,54.65999985,44.12329865,0.184833333,147239.038
2025/5/2 01:30,56.09999847,411.2350159,259.2453918,136.1840973,282.4859619,412,0,0,0,0,0,0,55,391.9483337,126.2774658,68.25540161,1076.529663,550,0,0,206.2700043,6786246.5,0.918479979,2.350033283,6.274866581,53.86000061,44.43809891,0.183033332,147303.0176
2025/5/2 01:40,56.09999847,411.2566528,259.1047363,136.3989716,282.7074585,412,0,0,0,0,0,0,55,391.9331665,126.1793365,68.36319733,1076.194702,550,0,0,206.5966644,6786280.5,0.920103312,2.36043334,6.272166729,52.86999893,43.56023407,0.181666672,147167.0265
2025/5/2 01:50,56.09999847,411.2449951,258.9194641,136.2302704,282.4823608,412,0,0,0,0,0,0,55,391.9336548,126.1676025,68.31093597,1076.80835,550,0,0,206.4733276,6786315,0.919096649,2.369499922,6.273499966,52.96333313,44.16773224,0.184133336,147090.635
2025/5/2 02:00,56.09999847,411.2616577,258.9046021,136.256897,282.5563965,412,0,0,0,0,0,0,55,391.938324,126.1393356,68.2590332,1074.158325,550,0,0,206.4700012,6786349.5,0.919523358,2.373399973,6.266799927,52.58666611,43.69543457,0.183200002,147105.9232
2025/5/2 02:10,56.09999847,411.2316589,259.0132141,136.2028961,282.4875183,412,0,0,0,0,0,0,55,391.9413147,126.1861343,68.37979889,1076.732056,550,0,0,206.6766663,6786384,0.918640018,2.366333246,6.268666744,52.07666779,42.86569977,0.184799999,146989.6274
2025/5/2 02:20,56.09999847,411.2383423,258.9049072,136.1448669,282.6032104,412,0,0,0,0,0,0,55,391.9236755,126.2111969,68.39440155,1075.675049,550,0,0,206.8333282,6786418.5,0.919463336,2.362433195,6.276366711,51.98333359,42.64233398,0.184533343,147016.0992
2025/5/2 02:30,56.09999847,411.2763367,259.0649414,136.2098694,282.3944397,412,0,0,0,0,0,0,55,391.9283142,126.1318665,68.22803497,1076.341064,550,0,0,207.0666656,6786453,0.920008302,2.359933138,6.270933628,52.00666809,43.05783463,0.182166666,147193.1471
2025/5/2 02:40,56.09999847,411.2666626,259.2410278,136.5919037,282.8425598,412,0,0,0,0,0,0,55,391.928009,126.1382675,68.31483459,1075.142334,550,0,0,206.6833344,6786487.5,0.921076655,2.354266644,6.270366669,51.61000061,42.13489914,0.181833342,147097.0857
2025/5/2 02:50,56.09999847,411.2436829,259.0852051,136.2622681,282.7134705,412,0,0,0,0,0,0,55,391.9320068,126.0084991,68.32183075,1077.945679,550,0,0,206.25,6786522,0.918403327,2.345399857,6.274866581,51.45666504,42.18970108,0.185300007,147194.5282
2025/5/2 03:00,56.09999847,411.2516785,259.2781982,136.2797394,282.8137207,412,0,0,0,0,0,0,55,391.929657,126.1116028,68.37709808,1076.902954,550,0,0,206.4166718,6786556.5,0.918356657,2.337533236,6.273833275,51.77666855,42.62893295,0.185033336,147067.8184
2025/5/2 03:10,56.09999847,411.261322,259.0447083,136.5023346,283.1818848,412,0,0,0,0,0,0,55,391.9249878,126.2121353,68.30776978,1074.672363,550,0,0,206.2799988,6786590.5,0.918613315,2.333899975,6.276666641,51.36666489,43.21829987,0.183300003,147146.3878
2025/5/2 03:20,56.09999847,411.2333374,258.946167,136.0648346,282.2259521,412,0,0,0,0,0,0,55,391.9253235,126.1128006,68.34026337,1075.928345,550,0,0,206.4100037,6786625,0.918340027,2.329200029,6.273666859,51.63333511,42.32830048,0.186700001,147134.6291
2025/5/2 03:30,56.09999847,411.2666626,259.0715332,136.3454285,282.5978699,412,0,0,0,0,0,0,55,391.929657,126.0475998,68.48603058,1075.931396,550,0,0,206.8166656,6786659.5,0.920210004,2.321566582,6.267000198,51.94666672,42.590168,0.184333339,147083.0638
2025/5/2 03:40,56.09999847,411.2583313,259.3916016,136.3580627,282.5345764,412,0,0,0,0,0,0,55,391.918335,126.2161331,68.3915329,1075.817383,550,0,0,206.6300049,6786694,0.919135034,2.319866657,6.273966789,51.90333176,44.08016586,0.182166666,147187.1332
2025/5/2 03:50,56.09999847,411.2569885,259.3233948,136.3522339,282.9587402,412,0,0,0,0,0,0,55,391.9253235,126.2253342,68.2768631,1076.910034,550,0,0,206.8766632,6786728.5,0.918103337,2.313999891,6.271699905,51.86333466,43.5328331,0.185499996,146897.7125
2025/5/2 04:00,56.09999847,411.2913208,259.5027771,136.5700989,283.2897949,412,0,0,0,0,0,0,55,391.9379883,126.2290649,68.37860107,1076.649048,550,0,0,206.1666718,6786763,0.920726657,2.308933258,6.274499893,52.64333344,42.91419983,0.180333346,147203.3698
2025/5/2 04:10,56.09999847,411.2803345,259.4476318,136.6562195,283.1489868,412,0,0,0,0,0,0,55,391.928833,126.3059311,68.31811523,1076.295166,550,0,0,206.543335,6786797.5,0.919736683,2.306066513,6.275833607,52.75666809,43.38066483,0.181333333,147380.9334
2025/5/2 04:20,56.09999847,411.2646484,259.2279968,136.478302,282.9735413,412,0,0,0,0,0,0,55,391.9333191,126.1279984,68.2539978,1074.289673,550,0,0,206.8699951,6786832,0.921426654,2.290766716,6.267499924,53.52999878,44.37736511,0.182666674,147196.5145
2025/5/2 04:30,56.09999847,411.2883301,259.2715149,136.7528687,283.1183472,412,0,0,0,0,0,0,55,391.9283142,126.1329041,68.39483643,1078.730957,550,0,0,206.2200012,6786866.5,0.923046649,2.218933344,6.279300213,53.6566658,44.05646515,0.181833342,147263.293
2025/5/2 04:40,56.09999847,411.2836609,259.5293274,136.6555328,283.4630127,412,0,0,0,0,0,0,55,391.9329834,126.1578674,68.23777008,1076.404663,550,0,0,205.7400055,6786901,0.922600031,2.167566776,6.285366535,53.8433342,43.49213409,0.181166679,147244.3995
2025/5/2 04:50,56.09999847,411.2963257,259.6095581,136.7513275,283.6634521,412,0,0,0,0,0,0,55,391.9299927,126.2483978,68.22703552,1076.315308,550,0,0,206.4416656,6786935.5,0.919844985,2.164200068,6.283599854,54.61999893,44.24973297,0.18083334,147109.1174
2025/5/2 05:00,56.09999847,411.293335,259.3569641,136.6294708,283.5310059,412,0,0,0,0,0,0,55,391.9216614,126.1439972,68.24386597,1075.85498,550,0,0,206.6999969,6786970,0.920226693,2.181566715,6.287166595,53.47999954,43.68999863,0.180000007,147290.2279
2025/5/2 05:10,56.09999847,411.2583313,259.3156128,136.4341278,283.0727844,412,0,0,0,0,0,0,55,391.9320068,126.1744003,68.23349762,1075.503662,550,0,0,207.0733337,6787004,0.91948998,2.181266785,6.288000107,53.9366684,44.11603165,0.182166666,147302.8969
2025/5/2 05:20,56.09999847,411.2720032,259.3130493,136.3742065,282.9235229,412,0,0,0,0,0,0,55,391.9413147,126.206665,68.26326752,1075.771973,550,0,0,206.2799988,6787038.5,0.920560002,2.183000088,6.287333488,53.60666656,44.55149841,0.180333346,147510.1187
2025/5/2 05:30,56.09999847,411.2696533,259.5828552,136.4780731,283.1687317,412,0,0,0,0,0,0,55,391.9266663,126.0825348,68.28233337,1075.781982,550,0,0,207.0266724,6787073,0.920946658,2.180433512,6.286166668,54.24000168,42.03173447,0.180800006,147337.8757
2025/5/2 05:40,56.09999847,411.2666626,259.184967,136.409668,282.7388916,412,0,0,0,0,0,0,55,391.9303284,126.174263,68.292099,1074.853027,550,0,0,206.6199951,6787107.5,0.919316649,2.17840004,6.281966686,53.33000183,42.98606491,0.180866674,147455.3592
2025/5/2 05:50,56.09999847,411.2619934,259.2271118,136.3561707,282.6937866,412,0,0,0,0,0,0,55,391.9333191,126.1078339,68.13189697,1073.76001,550,0,0,206.343338,6787142,0.918150008,2.178433418,6.275033474,54.40999985,43.75379944,0.180500001,147459.3036
2025/5/2 06:00,56.09999847,411.2633362,259.2930908,136.567627,282.8579712,412,0,0,0,0,0,0,55,391.9233398,125.9503632,68.24133301,1074.890991,550,0,0,206.3733368,6787176.5,0.919866681,2.174499989,6.27489996,54.93999863,42.61809921,0.180166677,147373.4453
2025/5/2 06:10,56.09999847,411.2646484,259.3776855,136.4912262,282.9883118,412,0,0,0,0,0,0,55,391.9416504,126.0211639,68.14053345,1075.370361,550,0,0,206.156662,6787211,0.91961664,2.176000118,6.283299923,53.75,42.74963379,0.180333346,147410.6339
